weatheid,temp,humidity,winddirecttion,windspeed,waterspeed,waterdirecttion,watertemp,gathertime,Latitude,Longitude
345,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.44000500000023
346,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.45000500000023
347,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.46000500000024
348,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.47000500000024
349,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.48000500000025
350,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.49000500000025
351,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.50000500000026
352,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.51000500000026
353,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.52000500000027
354,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.53000500000027
355,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.54000500000028
356,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.55000500000028
357,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.56000500000029
358,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.5700050000003
359,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.5800050000003
360,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.5900050000003
361,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.60000500000031
362,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.61000500000031
363,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.62000500000032
364,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.63000500000032
365,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.64000500000033
366,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.65000500000033
367,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.66000500000034
368,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.67000500000034
369,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.68000500000035
370,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.69000500000035
371,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.70000500000036
372,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.71000500000036
373,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.72000500000037
374,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.73000500000038
375,17,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.74000500000038
376,17,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.75000500000039
377,17,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.76000500000039
378,17,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.7700050000004
379,17,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.7800050000004
380,17,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.7900050000004
381,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.80000500000041
382,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.81000500000042
383,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.82000500000042
384,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.83000500000043
385,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.84000500000043
386,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.85000500000044
387,27,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.86000500000044
388,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.87000500000045
389,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.88000500000045
390,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.89000500000046
391,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.90000500000046
392,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.91000500000047
393,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.92000500000047
394,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.93000500000048
395,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.94000500000048
396,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.95000500000049
397,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.96000500000049
398,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.9700050000005
399,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.9800050000005
400,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,127.99000500000051
401,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.0000050000005
402,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.0100050000005
403,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.02000500000048
404,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.03000500000047
405,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.04000500000046
406,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.05000500000045
407,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.06000500000044
408,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.07000500000044
409,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.08000500000043
410,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.09000500000042
411,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.1000050000004
412,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.1100050000004
413,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.1200050000004
414,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.13000500000038
415,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.14000500000037
416,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.15000500000036
427,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.16000500000035
418,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.17000500000034
419,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.18000500000034
420,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.19000500000033
421,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.20000500000032
422,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.2100050000003
423,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.2200050000003
424,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.2300050000003
425,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.24000500000028
426,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.25000500000027
427,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.26000500000026
428,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.27000500000025
429,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.28000500000024
430,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.29000500000024
431,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.30000500000023
432,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.31000500000022
433,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.3200050000002
434,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.3300050000002
435,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.3400050000002
436,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.35000500000018
437,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.36000500000017
438,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.37000500000016
439,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.38000500000015
440,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.39000500000014
441,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.40000500000014
442,7,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.41000500000013
443,26,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.42000500000012
444,26,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.4300050000001
445,26,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.4400050000001
446,26,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.4500050000001
447,26,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.46000500000008
448,26,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.47000500000007
449,26,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.48000500000006
450,26,14,35,26,29,35,2.8,20231028 09:10;11,37.020005,128.49000500000005
451,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.000005
452,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.010005
453,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.02000500000001
454,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.03000500000002
455,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.04000500000002
456,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.05000500000003
457,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.06000500000003
458,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.07000500000004
459,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.08000500000004
460,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.09000500000005
461,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.10000500000005
462,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.11000500000006
463,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.12000500000006
464,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.13000500000007
465,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.14000500000007
466,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.15000500000008
467,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.16000500000008
468,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.17000500000009
469,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.1800050000001
470,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.1900050000001
471,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.2000050000001
472,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.21000500000011
473,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.22000500000011
474,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.23000500000012
475,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.24000500000012
476,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.25000500000013
477,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.26000500000013
478,16,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.27000500000014
479,16,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.28000500000014
480,16,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.29000500000015
481,16,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.30000500000016
482,16,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.31000500000016
483,16,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.32000500000017
484,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.33000500000017
485,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.34000500000018
486,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.35000500000018
487,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.36000500000019
488,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.37000500000019
489,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.3800050000002
490,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.3900050000002
491,26,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.4000050000002
492,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.41000500000021
493,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.42000500000022
494,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.43000500000022
495,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.44000500000023
496,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.45000500000023
497,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.46000500000024
498,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.47000500000024
499,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.48000500000025
500,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.49000500000025
501,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.50000500000026
502,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.51000500000026
503,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.52000500000027
504,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.53000500000027
505,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.54000500000028
506,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.55000500000028
507,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.56000500000029
508,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.5700050000003
509,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.5800050000003
510,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.5900050000003
511,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.60000500000031
512,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.61000500000031
513,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.62000500000032
514,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.63000500000032
515,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.64000500000033
516,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.65000500000033
527,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.66000500000034
518,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.67000500000034
519,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.68000500000035
520,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.69000500000035
521,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.70000500000036
522,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.71000500000036
523,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.72000500000037
524,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.73000500000038
525,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.74000500000038
526,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.75000500000039
527,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.76000500000039
528,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.7700050000004
529,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.7800050000004
530,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.7900050000004
531,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.80000500000041
532,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.81000500000042
533,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.82000500000042
534,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.83000500000043
535,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.84000500000043
536,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.85000500000044
537,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.86000500000044
538,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.87000500000045
539,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.88000500000045
540,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.89000500000046
541,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.90000500000046
542,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.91000500000047
543,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.92000500000047
544,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.93000500000048
545,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.94000500000048
546,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.95000500000049
547,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.96000500000049
548,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.9700050000005
549,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.9800050000005
550,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,127.99000500000051
551,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.0000050000005
552,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.0100050000005
553,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.02000500000048
554,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.03000500000047
555,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.04000500000046
556,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.05000500000045
557,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.06000500000044
558,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.07000500000044
559,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.08000500000043
560,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.09000500000042
561,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.1000050000004
562,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.1100050000004
563,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.1200050000004
564,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.13000500000038
565,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.14000500000037
566,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.15000500000036
567,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.16000500000035
568,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.17000500000034
569,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.18000500000034
570,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.19000500000033
571,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.20000500000032
572,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.2100050000003
573,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.2200050000003
574,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.2300050000003
575,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.24000500000028
576,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.25000500000027
577,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.26000500000026
578,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.27000500000025
579,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.28000500000024
580,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.29000500000024
581,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.30000500000023
582,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.31000500000022
583,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.3200050000002
584,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.3300050000002
585,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.3400050000002
586,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.35000500000018
587,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.36000500000017
588,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.37000500000016
589,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.38000500000015
590,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.39000500000014
591,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.40000500000014
592,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.41000500000013
593,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.42000500000012
594,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.4300050000001
595,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.4400050000001
596,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.4500050000001
597,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.46000500000008
598,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.47000500000007
599,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.48000500000006
600,27,14,35,26,29,35,2.8,20231028 09:10;11,37.030004999999996,128.49000500000005
601,27,14,35,26,29,35,2.8,20231028 09:10;11,37.040004999999994,127.000005
602,27,14,35,26,29,35,2.8,20231028 09:10;11,37.040004999999994,127.010005
603,27,14,35,26,29,35,2.8,20231028 09:10;11,37.040004999999994,127.02000500000001
604,27,14,35,26,29,35,2.8,20231028 09:10;11,37.040004999999994,127.03000500000002
605,27,14,35,26,29,35,2.8,20231028 09:10;11,37.040004999999994,127.04000500000002
606,27,14,35,26,29,35,2.8,20231028 09:10;11,37.040004999999994,127.05000500000003
607,27,14,35,26,29,35,2.8,20231028 09:10;11,37.040004999999994,127.06000500000003
608,27,14,35,26,29,35,2.8,20231028 09:10;11,37.040004999999994,127.07000500000004
